original_path,stego_path,method,secret_message
initial/iwt_892.jpg,stego_iwt/iwt_892.jpg,iwt,[SR] Geology is the study of pressure and time.
initial/iwt_893.jpg,stego_iwt/iwt_893.jpg,iwt,[SW] I am your father.
initial/iwt_895.jpg,stego_iwt/iwt_895.jpg,iwt,[LOTR] Men of Gondor! Of Rohan! My brothers!
initial/iwt_896.jpg,stego_iwt/iwt_896.jpg,iwt,[SR] Some birds aren’t meant to be caged.
initial/iwt_897.jpg,stego_iwt/iwt_897.jpg,iwt,"[SW] Judge me by my size, do you?"
initial/iwt_898.jpg,stego_iwt/iwt_898.jpg,iwt,[SR] He strolled like a man in a park.
initial/iwt_900.jpg,stego_iwt/iwt_900.jpg,iwt,[SW] I see through the lies of the Jedi.
initial/iwt_901.jpg,stego_iwt/iwt_901.jpg,iwt,[HP] The ones that love us never really leave us.
initial/iwt_902.jpg,stego_iwt/iwt_902.jpg,iwt,[SR] There’s something inside that they can’t get to.
initial/iwt_903.jpg,stego_iwt/iwt_903.jpg,iwt,"[LOTR] Certainty of death, small chance of success."
initial/iwt_904.jpg,stego_iwt/iwt_904.jpg,iwt,"[HP] It matters not what someone is born, but what they grow to be."
initial/iwt_905.jpg,stego_iwt/iwt_905.jpg,iwt,[SR] I'd hate to deprive you of this.
initial/iwt_906.jpg,stego_iwt/iwt_906.jpg,iwt,[LOTR] Release the river!
initial/iwt_907.jpg,stego_iwt/iwt_907.jpg,iwt,[AV] I can do this all day.
initial/iwt_908.jpg,stego_iwt/iwt_908.jpg,iwt,[SW] That’s not how the Force works!
initial/iwt_909.jpg,stego_iwt/iwt_909.jpg,iwt,[SR] How about we get her some rocks?
initial/iwt_910.jpg,stego_iwt/iwt_910.jpg,iwt,[HP] Of course it’s happening inside your head.
initial/iwt_911.jpg,stego_iwt/iwt_911.jpg,iwt,[SW] There is another Skywalker.
initial/iwt_913.jpg,stego_iwt/iwt_913.jpg,iwt,[LOTR] Kings made tombs more splendid than houses of the living.
initial/iwt_914.jpg,stego_iwt/iwt_914.jpg,iwt,[AV] Is this your king?
initial/iwt_915.jpg,stego_iwt/iwt_915.jpg,iwt,"[HP] It matters not what someone is born, but what they grow to be."
initial/iwt_916.jpg,stego_iwt/iwt_916.jpg,iwt,[AV] Part of the journey is the end.
initial/iwt_917.jpg,stego_iwt/iwt_917.jpg,iwt,[LOTR] War will make corpses of us all.
initial/iwt_918.jpg,stego_iwt/iwt_918.jpg,iwt,"[HP] We could all have been killed, or worse, expelled."
initial/iwt_919.jpg,stego_iwt/iwt_919.jpg,iwt,[LOTR] I think I broke something.
initial/iwt_920.jpg,stego_iwt/iwt_920.jpg,iwt,[SW] There's always a bigger fish.
initial/iwt_921.jpg,stego_iwt/iwt_921.jpg,iwt,[AV] She’s not alone.
initial/iwt_922.jpg,stego_iwt/iwt_922.jpg,iwt,"[HP] Once again, you’ve put your keen mind to the task."
initial/iwt_923.jpg,stego_iwt/iwt_923.jpg,iwt,[LOTR] That’s what I meant: perilous.
initial/iwt_924.jpg,stego_iwt/iwt_924.jpg,iwt,[LOTR] War will make corpses of us all.
initial/iwt_925.jpg,stego_iwt/iwt_925.jpg,iwt,[SW] I thought they smelled bad on the outside!
initial/iwt_926.jpg,stego_iwt/iwt_926.jpg,iwt,[LOTR] I will not say do not weep.
initial/iwt_927.jpg,stego_iwt/iwt_927.jpg,iwt,[LOTR] Your time will come. You will face the same Evil.
initial/iwt_928.jpg,stego_iwt/iwt_928.jpg,iwt,"[AV] I’m a god, you dull creature!"
initial/iwt_930.jpg,stego_iwt/iwt_930.jpg,iwt,[HP] This is beyond anything I imagined.
initial/iwt_931.jpg,stego_iwt/iwt_931.jpg,iwt,[SW] These aren’t the droids you’re looking for.
initial/iwt_932.jpg,stego_iwt/iwt_932.jpg,iwt,"[HP] Fawkes is a phoenix, Harry."
initial/iwt_933.jpg,stego_iwt/iwt_933.jpg,iwt,[AV] We have a Hulk.
initial/iwt_934.jpg,stego_iwt/iwt_934.jpg,iwt,"[AV] I’m a god, you dull creature!"
initial/iwt_935.jpg,stego_iwt/iwt_935.jpg,iwt,[AV] Language!
initial/iwt_936.jpg,stego_iwt/iwt_936.jpg,iwt,[SW] I’m altering the deal. Pray I don’t alter it further.
initial/iwt_938.jpg,stego_iwt/iwt_938.jpg,iwt,[SW] A Jedi uses the Force for knowledge and defense.
initial/iwt_939.jpg,stego_iwt/iwt_939.jpg,iwt,[SW] Never tell me the odds!
initial/iwt_940.jpg,stego_iwt/iwt_940.jpg,iwt,[AV] You’re out of time.
initial/iwt_941.jpg,stego_iwt/iwt_941.jpg,iwt,[AV] I love you 3000.
initial/iwt_942.jpg,stego_iwt/iwt_942.jpg,iwt,[SR] Geology is the study of pressure and time.
initial/iwt_943.jpg,stego_iwt/iwt_943.jpg,iwt,"[SW] So this is how liberty dies, with thunderous applause."
initial/iwt_944.jpg,stego_iwt/iwt_944.jpg,iwt,[HP] I’m going to bed before either of you come up with another idea.
initial/iwt_945.jpg,stego_iwt/iwt_945.jpg,iwt,"[SW] So this is how liberty dies, with thunderous applause."
initial/iwt_946.jpg,stego_iwt/iwt_946.jpg,iwt,"[SR] They send you here for life, and that’s exactly what they take."
initial/iwt_947.jpg,stego_iwt/iwt_947.jpg,iwt,[HP] Always the tone of surprise.
initial/iwt_948.jpg,stego_iwt/iwt_948.jpg,iwt,[SR] This is a tall drink of water named Andy Dufresne.
initial/iwt_949.jpg,stego_iwt/iwt_949.jpg,iwt,[SR] That’s the beauty of music.
initial/iwt_951.jpg,stego_iwt/iwt_951.jpg,iwt,[SW] Let the Wookiee win.
initial/iwt_952.jpg,stego_iwt/iwt_952.jpg,iwt,[SR] How could you be so obtuse?
initial/iwt_953.jpg,stego_iwt/iwt_953.jpg,iwt,[SR] That’s the best part of me left in me.
initial/iwt_954.jpg,stego_iwt/iwt_954.jpg,iwt,[HP] It does not do to dwell on dreams.
initial/iwt_955.jpg,stego_iwt/iwt_955.jpg,iwt,[LOTR] There is no curse in Elvish for this treachery.
initial/iwt_956.jpg,stego_iwt/iwt_956.jpg,iwt,[AV] On your left.
initial/iwt_957.jpg,stego_iwt/iwt_957.jpg,iwt,[SW] Only a Sith deals in absolutes.
initial/iwt_958.jpg,stego_iwt/iwt_958.jpg,iwt,"[HP] It’s LeviOsa, not LevioSA!"
initial/iwt_959.jpg,stego_iwt/iwt_959.jpg,iwt,"[LOTR] If you want him, come and claim him!"
initial/iwt_960.jpg,stego_iwt/iwt_960.jpg,iwt,[LOTR] If more of us valued food and cheer above hoarded gold...
initial/iwt_961.jpg,stego_iwt/iwt_961.jpg,iwt,[LOTR] Let this be the hour we draw swords together.
initial/iwt_962.jpg,stego_iwt/iwt_962.jpg,iwt,"[SW] Judge me by my size, do you?"
initial/iwt_963.jpg,stego_iwt/iwt_963.jpg,iwt,[LOTR] Deeds will not be less valiant because they are unpraised.
initial/iwt_964.jpg,stego_iwt/iwt_964.jpg,iwt,[SW] That’s not how the Force works!
initial/iwt_965.jpg,stego_iwt/iwt_965.jpg,iwt,[LOTR] My precious.
initial/iwt_967.jpg,stego_iwt/iwt_967.jpg,iwt,[HP] Every human life is worth the same.
initial/iwt_969.jpg,stego_iwt/iwt_969.jpg,iwt,[HP] After all this time? Always.
initial/iwt_970.jpg,stego_iwt/iwt_970.jpg,iwt,[HP] Hearing voices no one else can hear isn’t a good sign.
initial/iwt_971.jpg,stego_iwt/iwt_971.jpg,iwt,"[HP] Every time I try to help, people get hurt."
initial/iwt_972.jpg,stego_iwt/iwt_972.jpg,iwt,[SW] You underestimate my power!
initial/iwt_973.jpg,stego_iwt/iwt_973.jpg,iwt,[SW] Women always figure out the truth.
initial/iwt_974.jpg,stego_iwt/iwt_974.jpg,iwt,"[HP] If you’re holding out for universal popularity, you’ll be in this cabin a long time."
initial/iwt_975.jpg,stego_iwt/iwt_975.jpg,iwt,[LOTR] The shadow does not hold sway yet.
initial/iwt_976.jpg,stego_iwt/iwt_976.jpg,iwt,[AV] I see a suit of armor around the world.
initial/iwt_977.jpg,stego_iwt/iwt_977.jpg,iwt,[SW] Someday I will be the most powerful Jedi ever.
initial/iwt_978.jpg,stego_iwt/iwt_978.jpg,iwt,[LOTR] A wizard is never late.
initial/iwt_979.jpg,stego_iwt/iwt_979.jpg,iwt,[SW] I find your lack of faith disturbing.
initial/iwt_980.jpg,stego_iwt/iwt_980.jpg,iwt,[LOTR] Even the smallest person can change the future.
initial/iwt_981.jpg,stego_iwt/iwt_981.jpg,iwt,[AV] I’m loyal to nothing except the dream.
initial/iwt_982.jpg,stego_iwt/iwt_982.jpg,iwt,[LOTR] The shadow does not hold sway yet.
initial/iwt_983.jpg,stego_iwt/iwt_983.jpg,iwt,[AV] If you’re nothing without the suit...
initial/iwt_984.jpg,stego_iwt/iwt_984.jpg,iwt,[SR] I like to think the last thing that went through his head was to wonder.
initial/iwt_985.jpg,stego_iwt/iwt_985.jpg,iwt,"[SR] The library, pure as a soap opera."
initial/iwt_986.jpg,stego_iwt/iwt_986.jpg,iwt,[HP] I solemnly swear I am up to no good.
initial/iwt_987.jpg,stego_iwt/iwt_987.jpg,iwt,[AV] You could not live with your own failure.
initial/iwt_988.jpg,stego_iwt/iwt_988.jpg,iwt,[LOTR] Men of Gondor! Of Rohan! My brothers!
initial/iwt_989.jpg,stego_iwt/iwt_989.jpg,iwt,[LOTR] Not all those who wander are lost.
initial/iwt_990.jpg,stego_iwt/iwt_990.jpg,iwt,"[AV] Dormammu, I’ve come to bargain."
initial/iwt_991.jpg,stego_iwt/iwt_991.jpg,iwt,[HP] Dumbledore said people find it far easier to forgive others.
initial/iwt_992.jpg,stego_iwt/iwt_992.jpg,iwt,"[AV] I can’t control their fear, only mine."
initial/iwt_993.jpg,stego_iwt/iwt_993.jpg,iwt,[LOTR] Men of Gondor! Of Rohan! My brothers!
initial/iwt_994.jpg,stego_iwt/iwt_994.jpg,iwt,"[HP] Training for the ballet, Potter?"
initial/iwt_995.jpg,stego_iwt/iwt_995.jpg,iwt,[AV] That’s America’s ass.
initial/iwt_996.jpg,stego_iwt/iwt_996.jpg,iwt,[SW] I love you. I know.
initial/iwt_997.jpg,stego_iwt/iwt_997.jpg,iwt,[HP] We’ve all got both light and dark inside us.
initial/iwt_998.jpg,stego_iwt/iwt_998.jpg,iwt,[LOTR] Release the river!
initial/iwt_999.jpg,stego_iwt/iwt_999.jpg,iwt,[HP] Let us not deprive Molly any longer of the chance to deplore.
initial/iwt_1000.jpg,stego_iwt/iwt_1000.jpg,iwt,[HP] Numbing the pain for a while will make it worse when you finally feel it.
